transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,year,month,month_name,day,day_name,quarter,is_weekend,age_group,month_name
712,12/6/2023,CUST712,Female,57,Beauty,2,25,50,2023,12,December,6,Wednesday,4,FALSE,Middle Age,December
713,1/14/2023,CUST713,Male,34,Beauty,3,25,75,2023,1,January,14,Saturday,1,TRUE,Adult,January
714,2/12/2023,CUST714,Female,18,Clothing,1,500,500,2023,2,February,12,Sunday,1,TRUE,Teen,February
715,11/26/2023,CUST715,Female,42,Beauty,4,25,100,2023,11,November,26,Sunday,4,TRUE,Middle Age,November
716,8/8/2023,CUST716,Female,60,Clothing,4,300,1200,2023,8,August,8,Tuesday,3,FALSE,Senior,August
717,3/11/2023,CUST717,Male,57,Clothing,1,500,500,2023,3,March,11,Saturday,1,TRUE,Middle Age,March
718,8/25/2023,CUST718,Female,59,Beauty,3,25,75,2023,8,August,25,Friday,3,FALSE,Senior,August
719,4/4/2023,CUST719,Female,42,Clothing,2,30,60,2023,4,April,4,Tuesday,2,FALSE,Middle Age,April
720,1/26/2023,CUST720,Female,56,Beauty,3,500,1500,2023,1,January,26,Thursday,1,FALSE,Middle Age,January
721,5/14/2023,CUST721,Female,52,Clothing,1,500,500,2023,5,May,14,Sunday,2,TRUE,Middle Age,May
722,7/14/2023,CUST722,Male,20,Beauty,3,300,900,2023,7,July,14,Friday,3,FALSE,Young Adult,July
723,6/17/2023,CUST723,Female,54,Beauty,4,50,200,2023,6,June,17,Saturday,2,TRUE,Middle Age,June
724,4/19/2023,CUST724,Male,61,Clothing,3,50,150,2023,4,April,19,Wednesday,2,FALSE,Senior,April
725,8/21/2023,CUST725,Male,61,Electronics,1,300,300,2023,8,August,21,Monday,3,FALSE,Senior,August
726,6/17/2023,CUST726,Male,47,Clothing,4,300,1200,2023,6,June,17,Saturday,2,TRUE,Middle Age,June
727,6/22/2023,CUST727,Male,55,Beauty,3,300,900,2023,6,June,22,Thursday,2,FALSE,Middle Age,June
728,7/14/2023,CUST728,Male,51,Electronics,3,50,150,2023,7,July,14,Friday,3,FALSE,Middle Age,July
729,5/23/2023,CUST729,Male,29,Clothing,4,300,1200,2023,5,May,23,Tuesday,2,FALSE,Adult,May
730,8/4/2023,CUST730,Female,36,Clothing,2,25,50,2023,8,August,4,Friday,3,FALSE,Middle Age,August
731,5/10/2023,CUST731,Male,54,Clothing,4,500,2000,2023,5,May,10,Wednesday,2,FALSE,Middle Age,May
732,2/11/2023,CUST732,Male,61,Electronics,2,500,1000,2023,2,February,11,Saturday,1,TRUE,Senior,February
733,8/29/2023,CUST733,Male,34,Beauty,1,30,30,2023,8,August,29,Tuesday,3,FALSE,Adult,August
734,1/10/2023,CUST734,Female,27,Clothing,1,30,30,2023,1,January,10,Tuesday,1,FALSE,Adult,January
735,10/4/2023,CUST735,Female,64,Clothing,4,500,2000,2023,10,October,4,Wednesday,4,FALSE,Senior,October
736,1/27/2023,CUST736,Male,29,Clothing,4,25,100,2023,1,January,27,Friday,1,FALSE,Adult,January
737,6/29/2023,CUST737,Female,33,Clothing,1,50,50,2023,6,June,29,Thursday,2,FALSE,Adult,June
738,4/25/2023,CUST738,Male,41,Clothing,2,50,100,2023,4,April,25,Tuesday,2,FALSE,Middle Age,April
739,11/29/2023,CUST739,Male,36,Beauty,1,25,25,2023,11,November,29,Wednesday,4,FALSE,Middle Age,November
740,2/5/2023,CUST740,Female,25,Beauty,4,50,200,2023,2,February,5,Sunday,1,TRUE,Young Adult,February
741,11/30/2023,CUST741,Male,48,Clothing,1,300,300,2023,11,November,30,Thursday,4,FALSE,Middle Age,November
742,1/21/2023,CUST742,Female,38,Electronics,4,500,2000,2023,1,January,21,Saturday,1,TRUE,Middle Age,January
743,1/16/2023,CUST743,Female,34,Beauty,4,500,2000,2023,1,January,16,Monday,1,FALSE,Adult,January
744,5/7/2023,CUST744,Male,40,Electronics,1,25,25,2023,5,May,7,Sunday,2,TRUE,Middle Age,May
745,4/13/2023,CUST745,Male,54,Beauty,2,50,100,2023,4,April,13,Thursday,2,FALSE,Middle Age,April
746,1/11/2023,CUST746,Female,33,Clothing,3,30,90,2023,1,January,11,Wednesday,1,FALSE,Adult,January
747,11/15/2023,CUST747,Male,23,Beauty,1,30,30,2023,11,November,15,Wednesday,4,FALSE,Young Adult,November
748,3/20/2023,CUST748,Male,25,Clothing,3,50,150,2023,3,March,20,Monday,1,FALSE,Young Adult,March
749,5/3/2023,CUST749,Male,42,Beauty,1,30,30,2023,5,May,3,Wednesday,2,FALSE,Middle Age,May
750,3/6/2023,CUST750,Female,35,Clothing,3,25,75,2023,3,March,6,Monday,1,FALSE,Adult,March
751,8/31/2023,CUST751,Female,42,Clothing,2,25,50,2023,8,August,31,Thursday,3,FALSE,Middle Age,August
752,12/9/2023,CUST752,Male,29,Clothing,2,50,100,2023,12,December,9,Saturday,4,TRUE,Adult,December
753,2/28/2023,CUST753,Female,32,Clothing,1,30,30,2023,2,February,28,Tuesday,1,FALSE,Adult,February
754,10/16/2023,CUST754,Female,43,Electronics,4,25,100,2023,10,October,16,Monday,4,FALSE,Middle Age,October
755,4/22/2023,CUST755,Female,58,Clothing,3,25,75,2023,4,April,22,Saturday,2,TRUE,Middle Age,April
756,8/27/2023,CUST756,Female,62,Electronics,4,300,1200,2023,8,August,27,Sunday,3,TRUE,Senior,August
757,12/25/2023,CUST757,Female,43,Electronics,4,300,1200,2023,12,December,25,Monday,4,FALSE,Middle Age,December
758,5/12/2023,CUST758,Male,64,Clothing,4,25,100,2023,5,May,12,Friday,2,FALSE,Senior,May
759,7/8/2023,CUST759,Male,49,Electronics,2,50,100,2023,7,July,8,Saturday,3,TRUE,Middle Age,July
760,3/27/2023,CUST760,Male,27,Beauty,1,500,500,2023,3,March,27,Monday,1,FALSE,Adult,March
761,11/7/2023,CUST761,Female,33,Clothing,1,500,500,2023,11,November,7,Tuesday,4,FALSE,Adult,November
762,11/7/2023,CUST762,Female,24,Electronics,2,25,50,2023,11,November,7,Tuesday,4,FALSE,Young Adult,November
763,2/28/2023,CUST763,Male,34,Clothing,2,25,50,2023,2,February,28,Tuesday,1,FALSE,Adult,February
764,3/25/2023,CUST764,Female,40,Clothing,1,25,25,2023,3,March,25,Saturday,1,TRUE,Middle Age,March
765,6/9/2023,CUST765,Male,43,Clothing,4,50,200,2023,6,June,9,Friday,2,FALSE,Middle Age,June
766,2/25/2023,CUST766,Male,38,Electronics,3,300,900,2023,2,February,25,Saturday,1,TRUE,Middle Age,February
767,10/24/2023,CUST767,Male,39,Beauty,3,25,75,2023,10,October,24,Tuesday,4,FALSE,Middle Age,October
768,1/14/2023,CUST768,Female,24,Beauty,3,25,75,2023,1,January,14,Saturday,1,TRUE,Young Adult,January
769,6/9/2023,CUST769,Female,31,Electronics,4,30,120,2023,6,June,9,Friday,2,FALSE,Adult,June
770,10/22/2023,CUST770,Male,32,Clothing,1,50,50,2023,10,October,22,Sunday,4,TRUE,Adult,October
771,12/13/2023,CUST771,Male,24,Electronics,2,25,50,2023,12,December,13,Wednesday,4,FALSE,Young Adult,December
772,7/12/2023,CUST772,Male,26,Electronics,1,30,30,2023,7,July,12,Wednesday,3,FALSE,Adult,July
773,7/23/2023,CUST773,Male,25,Electronics,4,500,2000,2023,7,July,23,Sunday,3,TRUE,Young Adult,July
774,4/12/2023,CUST774,Female,40,Clothing,2,25,50,2023,4,April,12,Wednesday,2,FALSE,Middle Age,April
775,2/8/2023,CUST775,Female,46,Electronics,4,25,100,2023,2,February,8,Wednesday,1,FALSE,Middle Age,February
776,10/31/2023,CUST776,Male,35,Clothing,3,30,90,2023,10,October,31,Tuesday,4,FALSE,Adult,October
777,12/20/2023,CUST777,Male,48,Electronics,3,50,150,2023,12,December,20,Wednesday,4,FALSE,Middle Age,December
778,11/18/2023,CUST778,Female,47,Beauty,4,25,100,2023,11,November,18,Saturday,4,TRUE,Middle Age,November
779,5/5/2023,CUST779,Female,56,Electronics,2,500,1000,2023,5,May,5,Friday,2,FALSE,Middle Age,May
780,2/22/2023,CUST780,Male,52,Electronics,2,25,50,2023,2,February,22,Wednesday,1,FALSE,Middle Age,February
781,12/23/2023,CUST781,Male,35,Beauty,1,500,500,2023,12,December,23,Saturday,4,TRUE,Adult,December
782,6/4/2023,CUST782,Male,59,Clothing,3,300,900,2023,6,June,4,Sunday,2,TRUE,Senior,June
783,12/17/2023,CUST783,Female,56,Clothing,1,300,300,2023,12,December,17,Sunday,4,TRUE,Middle Age,December
784,11/4/2023,CUST784,Female,34,Electronics,1,500,500,2023,11,November,4,Saturday,4,TRUE,Adult,November
785,3/3/2023,CUST785,Female,31,Beauty,4,50,200,2023,3,March,3,Friday,1,FALSE,Adult,March
786,10/17/2023,CUST786,Male,48,Clothing,4,25,100,2023,10,October,17,Tuesday,4,FALSE,Middle Age,October
787,1/22/2023,CUST787,Male,41,Electronics,1,25,25,2023,1,January,22,Sunday,1,TRUE,Middle Age,January
788,6/27/2023,CUST788,Female,52,Beauty,3,300,900,2023,6,June,27,Tuesday,2,FALSE,Middle Age,June
789,9/30/2023,CUST789,Female,61,Clothing,4,500,2000,2023,9,September,30,Saturday,3,TRUE,Senior,September
790,8/8/2023,CUST790,Male,62,Clothing,1,25,25,2023,8,August,8,Tuesday,3,FALSE,Senior,August
791,12/5/2023,CUST791,Female,51,Beauty,1,25,25,2023,12,December,5,Tuesday,4,FALSE,Middle Age,December
792,7/9/2023,CUST792,Female,20,Beauty,1,50,50,2023,7,July,9,Sunday,3,TRUE,Young Adult,July
793,2/5/2023,CUST793,Male,54,Beauty,1,30,30,2023,2,February,5,Sunday,1,TRUE,Middle Age,February
794,9/17/2023,CUST794,Female,60,Beauty,1,300,300,2023,9,September,17,Sunday,3,TRUE,Senior,September
795,11/28/2023,CUST795,Male,57,Electronics,1,300,300,2023,11,November,28,Tuesday,4,FALSE,Middle Age,November
796,6/24/2023,CUST796,Male,43,Beauty,4,30,120,2023,6,June,24,Saturday,2,TRUE,Middle Age,June
797,1/7/2023,CUST797,Male,40,Clothing,3,25,75,2023,1,January,7,Saturday,1,TRUE,Middle Age,January
798,8/4/2023,CUST798,Male,61,Clothing,1,50,50,2023,8,August,4,Friday,3,FALSE,Senior,August
799,9/8/2023,CUST799,Male,56,Electronics,2,50,100,2023,9,September,8,Friday,3,FALSE,Middle Age,September
800,2/24/2023,CUST800,Male,32,Clothing,4,300,1200,2023,2,February,24,Friday,1,FALSE,Adult,February
801,8/10/2023,CUST801,Male,21,Clothing,4,50,200,2023,8,August,10,Thursday,3,FALSE,Young Adult,August
802,7/5/2023,CUST802,Female,46,Beauty,1,30,30,2023,7,July,5,Wednesday,3,FALSE,Middle Age,July
803,11/22/2023,CUST803,Male,39,Clothing,4,25,100,2023,11,November,22,Wednesday,4,FALSE,Middle Age,November
804,8/24/2023,CUST804,Male,42,Electronics,1,30,30,2023,8,August,24,Thursday,3,FALSE,Middle Age,August
805,12/29/2023,CUST805,Female,30,Beauty,3,500,1500,2023,12,December,29,Friday,4,FALSE,Adult,December
806,3/20/2023,CUST806,Female,35,Beauty,3,300,900,2023,3,March,20,Monday,1,FALSE,Adult,March
807,8/11/2023,CUST807,Female,50,Electronics,4,50,200,2023,8,August,11,Friday,3,FALSE,Middle Age,August
808,4/1/2023,CUST808,Male,33,Beauty,4,500,2000,2023,4,April,1,Saturday,2,TRUE,Adult,April
809,9/25/2023,CUST809,Female,62,Beauty,2,50,100,2023,9,September,25,Monday,3,FALSE,Senior,September
810,11/30/2023,CUST810,Male,59,Electronics,4,25,100,2023,11,November,30,Thursday,4,FALSE,Senior,November
811,5/19/2023,CUST811,Male,61,Beauty,2,25,50,2023,5,May,19,Friday,2,FALSE,Senior,May
812,11/12/2023,CUST812,Male,19,Electronics,3,25,75,2023,11,November,12,Sunday,4,TRUE,Young Adult,November
813,10/3/2023,CUST813,Male,52,Electronics,3,50,150,2023,10,October,3,Tuesday,4,FALSE,Middle Age,October
814,9/5/2023,CUST814,Female,59,Clothing,1,500,500,2023,9,September,5,Tuesday,3,FALSE,Senior,September
815,8/27/2023,CUST815,Female,51,Clothing,3,25,75,2023,8,August,27,Sunday,3,TRUE,Middle Age,August
816,8/12/2023,CUST816,Male,47,Beauty,2,500,1000,2023,8,August,12,Saturday,3,TRUE,Middle Age,August
817,10/31/2023,CUST817,Male,30,Beauty,4,50,200,2023,10,October,31,Tuesday,4,FALSE,Adult,October
818,5/18/2023,CUST818,Male,30,Electronics,1,500,500,2023,5,May,18,Thursday,2,FALSE,Adult,May
819,6/15/2023,CUST819,Female,35,Beauty,2,50,100,2023,6,June,15,Thursday,2,FALSE,Adult,June
820,5/6/2023,CUST820,Male,49,Electronics,4,50,200,2023,5,May,6,Saturday,2,TRUE,Middle Age,May
821,2/14/2023,CUST821,Male,49,Electronics,1,300,300,2023,2,February,14,Tuesday,1,FALSE,Middle Age,February
822,5/23/2023,CUST822,Female,52,Beauty,3,50,150,2023,5,May,23,Tuesday,2,FALSE,Middle Age,May
823,8/19/2023,CUST823,Female,56,Electronics,2,50,100,2023,8,August,19,Saturday,3,TRUE,Middle Age,August
824,5/5/2023,CUST824,Male,63,Clothing,4,30,120,2023,5,May,5,Friday,2,FALSE,Senior,May
825,8/26/2023,CUST825,Female,46,Beauty,1,25,25,2023,8,August,26,Saturday,3,TRUE,Middle Age,August
826,10/19/2023,CUST826,Female,46,Clothing,1,300,300,2023,10,October,19,Thursday,4,FALSE,Middle Age,October
827,11/9/2023,CUST827,Male,61,Beauty,3,300,900,2023,11,November,9,Thursday,4,FALSE,Senior,November
828,12/9/2023,CUST828,Female,33,Electronics,4,300,1200,2023,12,December,9,Saturday,4,TRUE,Adult,December
829,7/14/2023,CUST829,Male,61,Beauty,3,30,90,2023,7,July,14,Friday,3,FALSE,Senior,July
830,6/22/2023,CUST830,Female,64,Clothing,3,50,150,2023,6,June,22,Thursday,2,FALSE,Senior,June
831,1/15/2023,CUST831,Male,27,Electronics,4,25,100,2023,1,January,15,Sunday,1,TRUE,Adult,January
832,9/11/2023,CUST832,Male,47,Beauty,4,500,2000,2023,9,September,11,Monday,3,FALSE,Middle Age,September
833,6/16/2023,CUST833,Male,42,Beauty,4,50,200,2023,6,June,16,Friday,2,FALSE,Middle Age,June
834,4/4/2023,CUST834,Female,56,Beauty,2,30,60,2023,4,April,4,Tuesday,2,FALSE,Middle Age,April
835,9/7/2023,CUST835,Male,37,Clothing,4,50,200,2023,9,September,7,Thursday,3,FALSE,Middle Age,September
836,4/19/2023,CUST836,Female,22,Clothing,1,50,50,2023,4,April,19,Wednesday,2,FALSE,Young Adult,April
837,7/1/2023,CUST837,Male,18,Beauty,3,30,90,2023,7,July,1,Saturday,3,TRUE,Teen,July
838,5/13/2023,CUST838,Male,47,Electronics,2,300,600,2023,5,May,13,Saturday,2,TRUE,Middle Age,May
839,6/24/2023,CUST839,Female,20,Electronics,4,300,1200,2023,6,June,24,Saturday,2,TRUE,Young Adult,June
840,5/24/2023,CUST840,Male,62,Clothing,2,25,50,2023,5,May,24,Wednesday,2,FALSE,Senior,May
841,11/2/2023,CUST841,Male,31,Electronics,4,25,100,2023,11,November,2,Thursday,4,FALSE,Adult,November
842,12/26/2023,CUST842,Female,47,Clothing,2,300,600,2023,12,December,26,Tuesday,4,FALSE,Middle Age,December
843,5/22/2023,CUST843,Male,21,Beauty,3,500,1500,2023,5,May,22,Monday,2,FALSE,Young Adult,May
844,10/12/2023,CUST844,Male,35,Clothing,3,50,150,2023,10,October,12,Thursday,4,FALSE,Adult,October
845,1/6/2023,CUST845,Male,54,Clothing,1,500,500,2023,1,January,6,Friday,1,FALSE,Middle Age,January
846,9/22/2023,CUST846,Male,42,Beauty,1,50,50,2023,9,September,22,Friday,3,FALSE,Middle Age,September
847,4/8/2023,CUST847,Female,18,Electronics,4,300,1200,2023,4,April,8,Saturday,2,TRUE,Teen,April
848,2/13/2023,CUST848,Female,63,Clothing,3,25,75,2023,2,February,13,Monday,1,FALSE,Senior,February
849,5/4/2023,CUST849,Male,32,Clothing,2,25,50,2023,5,May,4,Thursday,2,FALSE,Adult,May
850,7/28/2023,CUST850,Female,26,Beauty,2,500,1000,2023,7,July,28,Friday,3,FALSE,Adult,July
851,9/8/2023,CUST851,Male,32,Electronics,2,25,50,2023,9,September,8,Friday,3,FALSE,Adult,September
852,10/12/2023,CUST852,Female,41,Clothing,1,300,300,2023,10,October,12,Thursday,4,FALSE,Middle Age,October
853,5/4/2023,CUST853,Male,21,Beauty,2,500,1000,2023,5,May,4,Thursday,2,FALSE,Young Adult,May
854,12/20/2023,CUST854,Male,29,Clothing,1,50,50,2023,12,December,20,Wednesday,4,FALSE,Adult,December
855,9/1/2023,CUST855,Male,54,Beauty,1,25,25,2023,9,September,1,Friday,3,FALSE,Middle Age,September
856,11/27/2023,CUST856,Male,54,Electronics,4,30,120,2023,11,November,27,Monday,4,FALSE,Middle Age,November
857,12/31/2023,CUST857,Male,60,Electronics,2,25,50,2023,12,December,31,Sunday,4,TRUE,Senior,December
858,9/9/2023,CUST858,Male,23,Electronics,2,50,100,2023,9,September,9,Saturday,3,TRUE,Young Adult,September
859,8/18/2023,CUST859,Female,56,Electronics,3,500,1500,2023,8,August,18,Friday,3,FALSE,Middle Age,August
860,1/9/2023,CUST860,Male,63,Clothing,4,50,200,2023,1,January,9,Monday,1,FALSE,Senior,January
861,2/17/2023,CUST861,Female,41,Clothing,3,30,90,2023,2,February,17,Friday,1,FALSE,Middle Age,February
862,5/31/2023,CUST862,Male,28,Electronics,4,300,1200,2023,5,May,31,Wednesday,2,FALSE,Adult,May
863,4/24/2023,CUST863,Female,30,Electronics,2,25,50,2023,4,April,24,Monday,2,FALSE,Adult,April
864,7/27/2023,CUST864,Female,51,Electronics,1,500,500,2023,7,July,27,Thursday,3,FALSE,Middle Age,July
865,12/21/2023,CUST865,Female,42,Clothing,1,300,300,2023,12,December,21,Thursday,4,FALSE,Middle Age,December
866,5/5/2023,CUST866,Male,24,Electronics,1,50,50,2023,5,May,5,Friday,2,FALSE,Young Adult,May
867,6/6/2023,CUST867,Male,21,Electronics,1,500,500,2023,6,June,6,Tuesday,2,FALSE,Young Adult,June
868,12/6/2023,CUST868,Female,25,Electronics,1,300,300,2023,12,December,6,Wednesday,4,FALSE,Young Adult,December
869,10/25/2023,CUST869,Male,37,Beauty,3,500,1500,2023,10,October,25,Wednesday,4,FALSE,Middle Age,October
870,7/8/2023,CUST870,Female,46,Electronics,4,30,120,2023,7,July,8,Saturday,3,TRUE,Middle Age,July
871,8/31/2023,CUST871,Male,62,Beauty,2,30,60,2023,8,August,31,Thursday,3,FALSE,Senior,August
872,10/11/2023,CUST872,Female,63,Beauty,3,25,75,2023,10,October,11,Wednesday,4,FALSE,Senior,October
873,9/29/2023,CUST873,Female,27,Electronics,4,25,100,2023,9,September,29,Friday,3,FALSE,Adult,September
874,6/26/2023,CUST874,Male,60,Beauty,1,30,30,2023,6,June,26,Monday,2,FALSE,Senior,June
875,8/6/2023,CUST875,Female,51,Electronics,4,500,2000,2023,8,August,6,Sunday,3,TRUE,Middle Age,August
876,10/9/2023,CUST876,Male,43,Clothing,4,30,120,2023,10,October,9,Monday,4,FALSE,Middle Age,October
877,6/19/2023,CUST877,Female,58,Clothing,1,25,25,2023,6,June,19,Monday,2,FALSE,Middle Age,June
878,6/30/2023,CUST878,Female,20,Clothing,1,30,30,2023,6,June,30,Friday,2,FALSE,Young Adult,June
879,12/26/2023,CUST879,Male,23,Clothing,1,30,30,2023,12,December,26,Tuesday,4,FALSE,Young Adult,December
880,8/21/2023,CUST880,Male,22,Beauty,2,500,1000,2023,8,August,21,Monday,3,FALSE,Young Adult,August
881,5/19/2023,CUST881,Male,22,Electronics,1,300,300,2023,5,May,19,Friday,2,FALSE,Young Adult,May
882,6/6/2023,CUST882,Female,64,Electronics,2,25,50,2023,6,June,6,Tuesday,2,FALSE,Senior,June
883,5/9/2023,CUST883,Male,40,Electronics,1,500,500,2023,5,May,9,Tuesday,2,FALSE,Middle Age,May
884,4/29/2023,CUST884,Female,26,Clothing,2,30,60,2023,4,April,29,Saturday,2,TRUE,Adult,April
885,3/3/2023,CUST885,Female,52,Clothing,4,30,120,2023,3,March,3,Friday,1,FALSE,Middle Age,March
886,4/9/2023,CUST886,Male,37,Electronics,3,300,900,2023,4,April,9,Sunday,2,TRUE,Middle Age,April
887,6/11/2023,CUST887,Male,59,Clothing,4,25,100,2023,6,June,11,Sunday,2,TRUE,Senior,June
888,3/3/2023,CUST888,Female,52,Electronics,4,25,100,2023,3,March,3,Friday,1,FALSE,Middle Age,March
889,10/2/2023,CUST889,Female,35,Electronics,1,50,50,2023,10,October,2,Monday,4,FALSE,Adult,October
890,12/20/2023,CUST890,Male,34,Electronics,2,25,50,2023,12,December,20,Wednesday,4,FALSE,Adult,December
891,4/5/2023,CUST891,Male,41,Electronics,3,300,900,2023,4,April,5,Wednesday,2,FALSE,Middle Age,April
892,4/9/2023,CUST892,Male,20,Electronics,1,50,50,2023,4,April,9,Sunday,2,TRUE,Young Adult,April
893,4/21/2023,CUST893,Male,49,Electronics,1,50,50,2023,4,April,21,Friday,2,FALSE,Middle Age,April
894,9/5/2023,CUST894,Male,52,Electronics,1,30,30,2023,9,September,5,Tuesday,3,FALSE,Middle Age,September
895,5/22/2023,CUST895,Female,55,Clothing,4,30,120,2023,5,May,22,Monday,2,FALSE,Middle Age,May
896,10/29/2023,CUST896,Female,30,Electronics,2,25,50,2023,10,October,29,Sunday,4,TRUE,Adult,October
897,9/26/2023,CUST897,Female,64,Electronics,2,50,100,2023,9,September,26,Tuesday,3,FALSE,Senior,September
898,11/2/2023,CUST898,Female,42,Clothing,3,30,90,2023,11,November,2,Thursday,4,FALSE,Middle Age,November
899,5/25/2023,CUST899,Male,26,Clothing,2,300,600,2023,5,May,25,Thursday,2,FALSE,Adult,May
900,2/21/2023,CUST900,Male,21,Clothing,2,30,60,2023,2,February,21,Tuesday,1,FALSE,Young Adult,February
901,4/10/2023,CUST901,Male,31,Electronics,1,30,30,2023,4,April,10,Monday,2,FALSE,Adult,April
902,6/1/2023,CUST902,Female,54,Beauty,1,50,50,2023,6,June,1,Thursday,2,FALSE,Middle Age,June
903,4/27/2023,CUST903,Female,51,Beauty,4,50,200,2023,4,April,27,Thursday,2,FALSE,Middle Age,April
904,7/4/2023,CUST904,Male,28,Clothing,1,500,500,2023,7,July,4,Tuesday,3,FALSE,Adult,July
905,4/2/2023,CUST905,Male,58,Beauty,1,300,300,2023,4,April,2,Sunday,2,TRUE,Middle Age,April
906,6/4/2023,CUST906,Female,20,Clothing,1,50,50,2023,6,June,4,Sunday,2,TRUE,Young Adult,June
907,1/8/2023,CUST907,Female,45,Electronics,1,25,25,2023,1,January,8,Sunday,1,TRUE,Middle Age,January
908,12/29/2023,CUST908,Male,46,Beauty,4,300,1200,2023,12,December,29,Friday,4,FALSE,Middle Age,December
909,10/1/2023,CUST909,Male,26,Electronics,1,300,300,2023,10,October,1,Sunday,4,TRUE,Adult,October
910,3/6/2023,CUST910,Female,20,Beauty,3,50,150,2023,3,March,6,Monday,1,FALSE,Young Adult,March
911,5/21/2023,CUST911,Male,42,Electronics,3,300,900,2023,5,May,21,Sunday,2,TRUE,Middle Age,May
912,1/24/2023,CUST912,Male,51,Beauty,3,50,150,2023,1,January,24,Tuesday,1,FALSE,Middle Age,January
913,1/28/2023,CUST913,Male,29,Electronics,3,30,90,2023,1,January,28,Saturday,1,TRUE,Adult,January
914,10/11/2023,CUST914,Female,59,Electronics,1,500,500,2023,10,October,11,Wednesday,4,FALSE,Senior,October
915,5/30/2023,CUST915,Female,26,Beauty,3,30,90,2023,5,May,30,Tuesday,2,FALSE,Adult,May
916,12/24/2023,CUST916,Female,32,Electronics,1,50,50,2023,12,December,24,Sunday,4,TRUE,Adult,December
917,3/6/2023,CUST917,Female,57,Electronics,4,50,200,2023,3,March,6,Monday,1,FALSE,Middle Age,March
918,11/23/2023,CUST918,Female,42,Electronics,3,30,90,2023,11,November,23,Thursday,4,FALSE,Middle Age,November
919,9/9/2023,CUST919,Female,22,Beauty,2,25,50,2023,9,September,9,Saturday,3,TRUE,Young Adult,September
920,2/22/2023,CUST920,Female,28,Beauty,3,25,75,2023,2,February,22,Wednesday,1,FALSE,Adult,February
921,1/7/2023,CUST921,Male,51,Electronics,3,25,75,2023,1,January,7,Saturday,1,TRUE,Middle Age,January
922,10/21/2023,CUST922,Male,41,Electronics,1,50,50,2023,10,October,21,Saturday,4,TRUE,Middle Age,October
923,5/26/2023,CUST923,Male,32,Beauty,3,300,900,2023,5,May,26,Friday,2,FALSE,Adult,May
924,8/29/2023,CUST924,Male,55,Beauty,2,50,100,2023,8,August,29,Tuesday,3,FALSE,Middle Age,August
925,9/3/2023,CUST925,Male,25,Electronics,1,300,300,2023,9,September,3,Sunday,3,TRUE,Young Adult,September
926,8/14/2023,CUST926,Male,22,Electronics,1,30,30,2023,8,August,14,Monday,3,FALSE,Young Adult,August
927,6/24/2023,CUST927,Male,43,Electronics,4,500,2000,2023,6,June,24,Saturday,2,TRUE,Middle Age,June
928,4/5/2023,CUST928,Female,35,Clothing,4,300,1200,2023,4,April,5,Wednesday,2,FALSE,Adult,April
929,1/27/2023,CUST929,Female,23,Beauty,3,25,75,2023,1,January,27,Friday,1,FALSE,Young Adult,January
930,5/10/2023,CUST930,Male,54,Clothing,4,50,200,2023,5,May,10,Wednesday,2,FALSE,Middle Age,May
931,9/2/2023,CUST931,Male,30,Beauty,4,30,120,2023,9,September,2,Saturday,3,TRUE,Adult,September
932,2/28/2023,CUST932,Female,45,Beauty,4,25,100,2023,2,February,28,Tuesday,1,FALSE,Middle Age,February
933,2/3/2023,CUST933,Male,22,Beauty,1,30,30,2023,2,February,3,Friday,1,FALSE,Young Adult,February
934,7/25/2023,CUST934,Male,30,Beauty,1,500,500,2023,7,July,25,Tuesday,3,FALSE,Adult,July
935,9/9/2023,CUST935,Female,34,Beauty,1,50,50,2023,9,September,9,Saturday,3,TRUE,Adult,September
936,2/7/2023,CUST936,Male,57,Beauty,4,50,200,2023,2,February,7,Tuesday,1,FALSE,Middle Age,February
937,10/23/2023,CUST937,Female,62,Beauty,1,500,500,2023,10,October,23,Monday,4,FALSE,Senior,October
938,11/19/2023,CUST938,Male,49,Clothing,4,50,200,2023,11,November,19,Sunday,4,TRUE,Middle Age,November
939,12/18/2023,CUST939,Female,46,Electronics,1,300,300,2023,12,December,18,Monday,4,FALSE,Middle Age,December
940,1/28/2023,CUST940,Female,20,Electronics,1,30,30,2023,1,January,28,Saturday,1,TRUE,Young Adult,January
941,3/19/2023,CUST941,Female,57,Clothing,2,25,50,2023,3,March,19,Sunday,1,TRUE,Middle Age,March
942,3/18/2023,CUST942,Male,51,Clothing,3,500,1500,2023,3,March,18,Saturday,1,TRUE,Middle Age,March
943,10/16/2023,CUST943,Female,57,Clothing,4,300,1200,2023,10,October,16,Monday,4,FALSE,Middle Age,October
944,6/5/2023,CUST944,Male,44,Clothing,2,25,50,2023,6,June,5,Monday,2,FALSE,Middle Age,June
945,2/13/2023,CUST945,Male,30,Beauty,1,25,25,2023,2,February,13,Monday,1,FALSE,Adult,February
946,5/8/2023,CUST946,Male,62,Electronics,4,500,2000,2023,5,May,8,Monday,2,FALSE,Senior,May
947,3/2/2023,CUST947,Male,50,Beauty,1,300,300,2023,3,March,2,Thursday,1,FALSE,Middle Age,March
948,10/13/2023,CUST948,Female,23,Electronics,3,25,75,2023,10,October,13,Friday,4,FALSE,Young Adult,October
949,8/2/2023,CUST949,Female,41,Electronics,2,25,50,2023,8,August,2,Wednesday,3,FALSE,Middle Age,August
